30,0.419808560557641,0.000281045609799323,0.419527514947842
60,7.28197989710351,0.0124111374212404,7.26956875968227
90,10.8409803558078,0.0527953301180144,10.7881850256898
120,11.4552064566169,0.229001893531748,11.2262045630852
150,11.5250530787868,0.602514823218886,10.9225382555679
180,11.4952611639876,1.09748879730107,10.3977723666865
210,11.852593771988,1.63267688456222,10.2199168874258
240,11.8836986222487,2.16253870230554,9.72115991994319
270,11.7142627030819,2.67454811998584,9.0397145830961
300,11.5092132542206,3.16392542568972,8.34528782853092
330,11.0948376949213,3.62203198417406,7.47280571074721
360,11.0377588105846,4.04329894061339,6.99445986997119
390,10.9243133779776,4.42282345720022,6.50148992077734
420,10.6485957658985,4.7636594509183,5.88493631498018
450,10.3242045080352,5.0720477743146,5.25215673372055
480,10.1982831782525,5.34835960816522,4.84992357008728
510,10.2547182217541,5.59150104409048,4.66321717766362
540,10.7603206741691,5.80516368397478,4.95515699019428
570,10.9786777914356,5.99790011736171,4.9807776740739
600,10.994224516838,6.18383721992681,4.8103872969112
630,10.9808670678531,6.36982590133623,4.61104116651683
660,10.9280801116291,6.551785717736,4.37629439389315
690,10.8828435098251,6.7254542154921,4.15738929433303
720,10.8429181630592,6.88837901051429,3.9545391525449
750,10.7348548227945,7.03977186322999,3.69508295956448
780,10.2954503223392,7.17999189015521,3.11545843218398
810,10.1006449594124,7.30840385465865,2.7922411047538
840,10.0418535151734,7.41890227120293,2.62295124397051
870,10.0870133159707,7.50974790497483,2.57726541099586
900,10.6548226663053,7.58637011517,3.06845255113532
930,10.9178459152477,7.65512199612516,3.26272391912255
960,10.9810447503038,7.72896778216892,3.25207696813485
990,10.9802779574038,7.81421569983712,3.1660622575667
1020,10.934299443727,7.9058332473738,3.0284661963532
1050,10.9456182391602,7.99814889259362,2.94746934656658
1080,10.9003458846058,8.08717345049599,2.81317243410981
1110,10.7201754247387,8.17187271004269,2.54830271469605
1140,10.2482163707524,8.25169835676246,1.9965180139899
1170,10.0929191552182,8.32348336207305,1.76943579314519
1200,10.0968921126623,8.3797701499047,1.71712196275762
1230,10.3750232239001,8.41981856644499,1.95520465745511
1260,13.3975301272305,8.45066386673945,4.94686626049102
1290,15.3454011884481,8.48325450166215,6.86214668678591
1320,15.7389205346974,8.57043386826135,7.16848666643607
1350,15.7126958044796,8.74692623205361,6.96576957242601
1380,15.461564360747,8.98409365645743,6.47747070428956
1410,14.725389075332,9.24268150010053,5.48270757523147
1440,14.0920734467097,9.49617274700306,4.59590069970666
1470,13.0715675759595,9.72330807684729,3.34825949911222
1500,12.2940065708411,9.91231330768925,2.38169326315182
1530,12.0297249620355,10.0547902329033,1.97493472913225
1560,12.104146688878,10.1480713119109,1.95607537696713
1590,12.2672538281233,10.2043518499291,2.06290197819418
1620,13.9417461264544,10.2416364503141,3.70010967614025
1650,15.1133297162793,10.2744021880654,4.83892752821389
1680,15.3791643628071,10.3346983967883,5.04446596601876
1710,15.258051114211,10.444410836625,4.81364027758597
1740,14.7695693237876,10.589168618323,4.18040070546457
1770,14.5442501940907,10.7447395823869,3.79951061170377
1800,14.3719668074151,10.8898954763425,3.48207133107264
1830,13.393465389525,11.0165054508098,2.37695993871522
1860,12.476951088447,11.1257653520017,1.35118573644525
1890,12.2341571549469,11.2059861086846,1.02817104626231
1920,12.2578179435965,11.245012230637,1.01280571295948
1950,12.3059950902955,11.2511800710916,1.05481501920392
1980,14.9976058036504,11.2414770604775,3.75612874317288
2010,19.3553137763385,11.2284247762753,8.12688900006321
2040,20.2796105061853,11.2624360680205,9.01717443816485
2070,20.0139874964878,11.4196811787083,8.5943063177795
2100,19.3616010646071,11.6890275539791,7.67257351062804
2130,17.8225128882838,12.0019428908008,5.82056999748305
2160,16.6288018339469,12.3082479840459,4.32055384990102
2190,14.8747611728019,12.56781362743,2.30694754537189
2220,12.6967409278784,12.7611155136115,-0.06437458573309
2250,11.9083239989766,12.8765089742287,-0.968184975252055
2280,12.1891342376507,12.8985044840727,-0.709370246422004
2310,12.6864663508398,12.8427724213957,-0.156306070555887
2340,16.707001746214,12.7527307855276,3.95427096068642
2370,19.6999978671652,12.6653267447867,7.03467112237852
2400,20.1177775968317,12.6567944244402,7.46098317239147
2430,19.3657696506898,12.7788733959031,6.58689625478675
2460,17.793337345064,12.9918872318434,4.80145011322059
2490,15.9035082797778,13.2278268295698,2.67568145020799
2520,14.7057371849882,13.4301366753679,1.27560050962031
2550,14.3657404064263,13.5616830604387,0.804057345987639
2580,12.8804743953448,13.6177896570831,-0.737315261738321
2610,13.0482233261123,13.6212028491355,-0.572979523023242
2640,13.7998479150967,13.5748721217982,0.224975793298505
2670,16.1761267626822,13.4953080226206,2.68081874006157
2700,19.3054047709107,13.4211638827015,5.88424088820918
2730,21.3078327739114,13.4020754305254,7.90575734338602
2760,21.7758657326263,13.4876398011741,8.28822593145224
2790,21.3637185984142,13.6825955181614,7.68112308025285
2820,19.842321842063,13.9467744553434,5.89554738671963
2850,18.1389304046302,14.2292287703888,3.90970163424142
2880,16.342029955291,14.4804060256794,1.86162392961159
2910,14.3698129488228,14.6648161336217,-0.29500318479886
2940,12.4265609092002,14.7655880117582,-2.33902710255804
2970,11.7394622710626,14.7734731653579,-3.03401089429526
3000,12.3301804939593,14.6869557248428,-2.35677523088354
3030,14.9938094136319,14.5305007810628,0.46330863256909
3060,19.1056430758898,14.3536854132928,4.75195766259697
3090,21.1757346608189,14.2284765763699,6.94725808444898
3120,21.7397758575839,14.2296011097229,7.51017474786096
3150,21.4097505795399,14.36497955998,7.04477101955987
3180,20.2162814431521,14.5842514012293,5.63203004192279
3210,18.6074054605983,14.8321541743697,3.7752512862286
3240,17.4987007233448,15.0604617953629,2.43823892798188
3270,15.6311997423585,15.2335759593977,0.39762378296082
3300,12.9390475431853,15.3411189931691,-2.40207144998381
3330,12.818166288041,15.3730315131204,-2.55486522507938
3360,13.4194945241293,15.3056287870062,-1.88613426287693
3390,16.2858868955467,15.1659701082371,1.1199167873096
3420,19.6823394287829,15.0117663070104,4.67057312177246
3450,21.1427557766895,14.913581158921,6.22917461776849
3480,21.3707108079037,14.9328527486195,6.43785805928419
3510,20.7898434612623,15.0629172760525,5.72692618520979
3540,19.2892547998821,15.2548746167322,4.03438018314994
3570,17.7111675502987,15.4590981111246,2.25206943917411
3600,16.7068136311448,15.6305013821256,1.07631224901922
3630,15.1272485941868,15.739899074304,-0.612650480117191
3660,12.5804368317984,15.7849592082645,-3.20452237646605
3690,12.4682690918701,15.7628136893252,-3.29454459745507
3720,12.5710768699425,15.6525851145362,-3.08150824459369
3750,15.42372461845,15.4778075753925,-0.0540829569424797
3780,18.8864728208652,15.2847534750829,3.60171934578234
