450,-1.25483771683114,-3.35569452061962,-5.38451363034546,-0.303878554168791,12.7015876904417,10.3241897837858,5.0720477743146,5.25214200947124
480,-1.30519230085118,-3.24516978707938,-5.38451363034546,-0.303878554168791,12.7015876904417,10.1983033237357,5.34835960816522,4.84994371557048
510,-1.33642222902994,-3.20172379184747,-5.43832420948366,-0.305541591382104,12.8319565452539,10.2547549511343,5.59150104409048,4.66325390704386
540,-1.41747598357069,-3.39954602873942,-5.72161150232933,-0.315010487715739,13.516502536534,10.7603387968966,5.80516368397478,4.95517511292181
570,-1.34306611398241,-3.33537526817557,-5.73453531512025,-0.315464060707054,13.547678136033,10.9786730028446,5.99790011736171,4.98077288548291
600,-1.32909834247454,-3.25324613947498,-5.7267810274457,-0.315191916912262,13.5289727763336,10.9942067124279,6.18383721992681,4.81036949250109
630,-1.32927063472857,-3.17368114179484,-5.72161150232933,-0.315010487715739,13.516502536534,10.9808521690019,6.36982590133623,4.61102626766571
660,-1.32970188664566,-3.08021911476946,-5.70093340186386,-0.314284770929632,13.4666215773356,10.9280787880455,6.551785717736,4.37629307030955
690,-1.34003645024156,-3.00299742799248,-5.69317911418932,-0.314012627134839,13.4479162176362,10.8828566598694,6.7254542154921,4.15740244437729
720,-1.34566258279309,-2.92748845975086,-5.68284006395657,-0.313649768741783,13.422975738037,10.8429437029087,6.88837901051429,3.95456469239439
750,-1.33720627848936,-2.81525486673149,-5.63116361202348,-0.311824816819116,13.2983469880109,10.7348933338353,7.03977186322999,3.69512147060531
780,-1.28168146185638,-2.52789132546573,-5.39988808152782,-0.304353707658313,12.7388359346738,10.2955165491786,7.17999189015521,3.11552465902337
810,-1.34421956844586,-2.461152088482,-5.38451363034546,-0.303878554168791,12.7015876904417,10.100735154749,7.30840385465865,2.79233130009037
840,-1.34979335287787,-2.39901586215158,-5.36657677063275,-0.303324208431028,12.6581314055043,10.0419585443872,7.41890227120293,2.62305627318423
870,-1.36504143973298,-2.39598891953788,-5.39988808152782,-0.304353707658313,12.7388359346738,10.0871166044871,7.50974790497483,2.57736869951222
900,-1.44931611151971,-2.67672440602859,-5.71127245209659,-0.314647629322681,13.4915620569348,10.6548908514422,7.58637011517,3.06852073627221
930,-1.35962964323846,-2.66473222899564,-5.7267810274457,-0.315191916912262,13.5289727763336,10.9178784605181,7.65512199612516,3.26275646439291
960,-1.34211428085821,-2.64294820225268,-5.73453531512025,-0.315464060707054,13.547678136033,10.9810525856551,7.72896778216892,3.25208480348615
990,-1.32949931376533,-2.59592522239449,-5.72161150232933,-0.315010487715739,13.516502536534,10.98028047141,7.81421569983712,3.16606477157287
1020,-1.32720937950663,-2.53860010291434,-5.70093340186386,-0.314284770929632,13.4666215773356,10.9343100558931,7.9058332473738,3.02847680851925
1050,-1.34335653981321,-2.52235194529189,-5.72161150232933,-0.315010487715739,13.516502536534,10.9456374062903,7.99814889259362,2.94748851369669
1080,-1.33302944380672,-2.45830973399092,-5.69317911418932,-0.314012627134839,13.4479162176362,10.9003741759565,8.08717345049599,2.81320072546048
1110,-1.31466481839365,-2.33400281902002,-5.60275190303709,-0.310815230285085,13.22984168188,10.7202177116086,8.17187271004269,2.54834500156595
1140,-1.26726133135495,-2.06589742792777,-5.36657677063275,-0.303324208431028,12.6581314055043,10.2482885981945,8.25169835676246,1.99659024143206
1170,-1.33962048442598,-2.04743305992508,-5.3768264047543,-0.303640977424037,12.6829635683257,10.0930148008208,8.32348336207305,1.76953143874772
1200,-1.34571443378534,-2.03260557038358,-5.38451363034546,-0.303878554168791,12.7015876904417,10.0969979914003,8.3797701499047,1.71722784149561
1230,-1.39078509530094,-2.17290270694302,-5.54083013352102,-0.308658843111966,13.0804282260226,10.3751125955502,8.41981856644499,1.95529402910522
1260,-1.84906058284196,-3.82778530132678,-7.20805084802256,-0.333227671209915,17.1870579420316,13.3974756629515,8.45066386673945,4.9468117962121
1290,-1.49390929040555,-4.23867961780729,-7.63198141847215,-0.340543420851312,18.2285949940521,15.3451803201665,8.48325450166215,6.86192581850436
1320,-1.31595167788522,-4.18321607153588,-7.61138961884042,-0.340196753256571,18.1779821639596,15.738594852388,8.57043386826135,7.16816098412664
1350,-1.29997134762555,-4.08614563682227,-7.58491612964371,-0.339746934199545,18.1129229886104,15.7123619550454,8.74692623205361,6.96543572299181
1380,-1.31229932032035,-3.90317945546494,-7.49681691804791,-0.337891893909531,17.897312560346,15.4612939943189,8.98409365645743,6.47720033786147
1410,-1.292284794078,-3.48530021385067,-7.18237281389089,-0.332972308415181,17.1235012636893,14.7252200495322,9.24268150010053,5.48253854943164
1440,-1.38282369293356,-3.22115558978414,-7.01962468858536,-0.330963291987305,16.7216534914951,14.0920024891295,9.49617274700306,4.59582974212648
1470,-1.34419414225124,-2.68350952017025,-6.57283275090916,-0.330786572547041,15.6051154459053,13.0715965216448,9.72330807684729,3.34828844479752
1500,-1.44008067302652,-2.3928019825733,-6.357727305649,-0.329393088136814,15.0708355437805,12.2941165815562,9.91231330768925,2.38180327386699
1530,-1.52223493877068,-2.31227185054856,-6.33418794370988,-0.329046303389868,15.0128541008,12.029882512348,10.0547902329033,1.97509227944467
1560,-1.56308128699256,-2.34557750476288,-6.40480602952724,-0.330086657630714,15.1867984297413,12.1043118563367,10.1480713119109,1.95624054442576
1590,-1.5563674823372,-2.38158601770252,-6.46332675767416,-0.330462579565638,15.3321604452713,12.2673981883424,10.2043518499291,2.06304633841328
1620,-1.79694460168173,-3.27700962673781,-7.37366420686345,-0.335444812079199,17.5955484869606,13.9417990129543,10.2416364503141,3.70016256264021
1650,-1.60432038861429,-3.53987065721601,-7.64963153244218,-0.340840564503939,18.2719774198456,15.1132778595697,10.2744021880654,4.83887567150432
1680,-1.48624691234357,-3.50398543108017,-7.63786478979549,-0.340642468735514,18.2430558026499,15.3790446936298,10.3346983967883,5.04434629684152
1710,-1.44944373333609,-3.37484875074193,-7.55261308539193,-0.339066752759875,18.0338658315801,15.2579233801396,10.444410836625,4.81351254351458
1740,-1.41911079078705,-3.09123886699725,-7.32690631432645,-0.334642289603619,17.4806600618071,14.7694888088485,10.589168618323,4.18032019052546
1770,-1.50921785083977,-3.02901048137169,-7.32690631432645,-0.334642289603619,17.4806600618071,14.5442211587167,10.7447395823869,3.79948157632984
1800,-1.52293218250099,-2.91576592198807,-7.27172411252507,-0.333972971799915,17.3443778518129,14.3719798250602,10.8898954763425,3.48208434871768
1830,-1.40553402390552,-2.35634783684956,-6.76295001717348,-0.329222842229638,16.0843179373596,13.3935399831699,11.0165054508098,2.37703453236014
1860,-1.47249148898404,-2.01302061687348,-6.46332675767416,-0.330462579565638,15.3321604452713,12.4770881717253,11.1257653520017,1.35132281972361
1890,-1.58028070175544,-1.99162042183124,-6.47401486530508,-0.330507835170636,15.3587675753361,12.2343354088741,11.2059861086846,1.02834930018951
1920,-1.59486116209106,-2.00005821521986,-6.49806310747466,-0.330609660281894,15.4186336179819,12.258004863459,11.245012230637,1.01299263282199
1950,-1.58094168570973,-2.00293513285349,-6.50340716129013,-0.330632288084402,15.4319371830143,12.306163688951,11.2511800710916,1.05498361785943
1980,-2.0154585332663,-3.51791844285842,-8.01450926704942,-0.355676930715723,19.1470808408342,14.9976268344578,11.2414770604775,3.75614977398034
2010,-2.10927826566414,-5.35989755136938,-9.85126746187951,-0.464072718321085,23.467986858896,19.3549729905384,11.2284247762753,8.12654821426307
2040,-1.44900536634775,-5.05565538860579,-9.56062981581399,-0.450811882601382,22.7745448330315,20.2790611236656,11.2624360680205,9.01662505564509
2070,-1.44170708898417,-4.87919232968725,-9.44706480117057,-0.445178175148586,22.504716565055,20.013394280466,11.4196811787083,8.59371310175766
2100,-1.42393799638831,-4.49277112323231,-9.16838214482395,-0.429481225428124,21.8472522984896,19.3611103710891,11.6890275539791,7.67208281711003
2130,-1.37388567630362,-3.7020068064561,-8.50278396277642,-0.387854186554986,20.2873244405536,17.822245716182,12.0019428908008,5.82030282538122
2160,-1.54391961085806,-3.2721199173395,-8.19541911095786,-0.365560006345351,19.5746477615313,16.6287487502495,12.3082479840459,4.32050076620361
2190,-1.46765570408932,-2.39049729291503,-7.41762274388704,-0.336298975094783,17.7033094219806,14.8749175994943,12.56781362743,2.30710397206434
2220,-1.47798581415442,-1.4523713436117,-6.5568175490563,-0.330769044848698,15.565121260519,12.6970793372547,12.7611155136115,-0.0640361763567601
2250,-1.7452458979028,-1.35814762541412,-6.5087512151056,-0.330654915886906,15.4452407480467,11.908763293007,12.8765089742287,-0.967745681221712
2280,-1.84397978453271,-1.56041080539087,-6.71981259901995,-0.329626738175459,15.9754646521112,12.1895820362181,12.8985044840727,-0.708922447854553
2310,-1.8152704326983,-1.75290034155454,-6.89000931011282,-0.329986705504324,16.4000565115212,12.6868471935363,12.8427724213957,-0.155925227859433
2340,-2.37358525822136,-3.95531909201536,-9.0564114062264,-0.423511631569635,21.5822494366419,16.7070653700126,12.7527307855276,3.95433458448498
2370,-1.92286548307469,-4.73662339704537,-9.80275409496005,-0.461993885000485,23.3519005248989,19.6997215297134,12.6653267447867,7.03439478492665
2400,-1.55838967534306,-4.54260136604618,-9.60531913582226,-0.452856215170699,22.8811573016289,20.117323651198,12.6567944244402,7.46052922675782
2430,-1.45960929186477,-4.09419199842009,-9.20574135678133,-0.431475666407376,21.9356642259349,19.3653301622914,12.7788733959031,6.58645676638834
2460,-1.40214526954761,-3.32262480145637,-8.51937969419373,-0.388894522411001,20.3262129294568,17.7930860616153,12.9918872318434,4.80119882977189
2490,-1.44277442476642,-2.51304859393682,-7.80417932576474,-0.346442492618329,18.644342082866,15.9035122524958,13.2278268295698,2.67568542292596
2520,-1.62618897762977,-2.13650880944685,-7.50856347959401,-0.338139232614867,17.9260606174479,14.7059362549106,13.4301366753679,1.27579957954267
2550,-1.76802211348751,-2.08976353619159,-7.51443676036707,-0.338262901967529,17.9404346459989,14.3660366171989,13.5616830604387,0.804353556760179
2580,-1.5433976385328,-1.24862178406956,-6.6957376469028,-0.329996598109867,15.9143526219823,12.880850020925,13.6177896570831,-0.73693963615813
2610,-1.88875381263617,-1.65971068674517,-7.10819182639938,-0.332234593674868,16.9398930818113,13.048595034408,13.6212028491355,-0.572607814727493
2640,-1.84773843226734,-1.93785421987434,-7.36780306859362,-0.33533092367712,17.5811803622913,13.8001615908157,13.5748721217982,0.22528946901755
2670,-2.10531199325702,-3.1776819719643,-8.57580518101254,-0.392431664321484,20.4584337917276,16.1762329693888,13.4953080226206,2.68092494676819
2700,-2.07374744627857,-4.42735806089093,-9.79582361397153,-0.46169690881182,23.3353167628993,19.3051904192324,13.4211638827015,5.88402653653088
2730,-1.8095429986442,-4.97165265891996,-10.3324828311301,-0.487260009697803,24.6130570535808,21.3073495812148,13.4020754305254,7.90527415068942
2760,-1.59730001113419,-4.91235079512287,-10.3074067155925,-0.485911241909747,24.5537386842069,21.7752667611458,13.4876398011741,8.28762695997166
2790,-1.54450621527188,-4.61673164261165,-10.0897698498762,-0.474627312409425,24.0378563436669,21.3631590865108,13.6825955181614,7.68056356834935
2820,-1.4654679726158,-3.82353957033348,-9.40224935247084,-0.442677903992533,22.3989286211958,19.8419534496376,13.9467744553434,5.89517899429416
2850,-1.56358016784144,-3.12741267694944,-8.81910418510496,-0.408129858957844,21.0274358153678,18.1388100431588,14.2292287703888,3.90958127277
2880,-1.60077733292077,-2.34548338725337,-8.13764579752513,-0.361996814216264,19.4391224582722,16.3421711615109,14.4804060256794,1.86176513583153
2910,-1.61973232055282,-1.50187661514494,-7.36780306859362,-0.33533092367712,17.5811803622913,14.370176870102,14.6648161336217,-0.29463926351974
2940,-1.65538247211986,-0.719981552382096,-6.62621675708538,-0.330844998208188,15.738429397193,12.4270857124138,14.7655880117582,-2.33850229934442
2970,-1.86613357740292,-0.652766683530755,-6.56215594967392,-0.330774887414813,15.5784526556478,11.7400559306775,14.7734731653579,-3.03341723468039
3000,-1.98853796144392,-1.0460504218428,-6.92083271177992,-0.330130068579183,16.4767566080019,12.33073687584,14.6869557248428,-2.3562188490028
3030,-2.24616016708398,-2.4316206033545,-8.24382091577962,-0.368700457178785,19.6878011465021,14.9941518717391,14.5305007810628,0.46365109067628
3060,-2.2994369980587,-4.20018929533586,-9.94166346065298,-0.467969363715108,23.6842352423447,19.1055661564857,14.3536854132928,4.75188074319288
3090,-1.81578280681105,-4.59452227172661,-10.2859129022746,-0.484755155234297,24.5028943676007,21.1753252386588,14.2284765763699,6.94684866228893
3120,-1.64396524853816,-4.64780699168036,-10.3396474355695,-0.487645371922996,24.6300051591163,21.7392054675784,14.2296011097229,7.50960435785552
3150,-1.55455263799592,-4.372240094823,-10.118231918815,-0.476064401672935,24.1054187928552,21.4091982020477,14.36497955998,7.04421864206772
3180,-1.51896252466862,-3.77161857533054,-9.60531913582226,-0.452856215170699,22.8811573016289,20.2158915278841,14.5842514012293,5.63164012665477
3210,-1.56259780483297,-3.07263443643845,-9.00549610618633,-0.420608804268388,21.4622182547948,18.6072457533834,14.8321541743697,3.77509157901369
3240,-1.72248996940173,-2.69780283102661,-8.72198754917177,-0.401566343627071,20.8010530138618,17.4987439494251,15.0604617953629,2.43828215406224
3270,-1.59787484884396,-1.7570302311702,-7.85046061492928,-0.34858981035331,18.7546770114399,15.6314644152133,15.2335759593977,0.39788845581557
3300,-1.5333043801393,-0.572665023033583,-6.70911262030122,-0.32979112036853,15.9483037498317,12.9395206004048,15.3411189931691,-2.40159839276427
3330,-2.012089269928,-0.990363485089921,-7.13957609033808,-0.332546703757307,17.0175734664519,12.8187170510252,15.3730315131204,-2.55431446209523
3360,-1.9676115148404,-1.21336777875576,-7.33561929355824,-0.334747971362107,17.5021783054903,13.4200194467946,15.3056287870062,-1.88560934021159
3390,-2.32494945420435,-2.77302275934639,-8.83941080264123,-0.409658038919552,21.0743819093042,16.2861533710922,15.1659701082371,1.12018326285506
3420,-2.18497945507853,-4.05316455205761,-10.0578710748618,-0.47309194202824,23.9619478320838,19.6822290494581,15.0117663070104,4.67046274244773
3450,-1.79672207436102,-4.28823971872918,-10.2536721822976,-0.483021025221075,24.4266278926913,21.1423752698414,14.913581158921,6.22879411092041
3480,-1.65908744583609,-4.23403478480113,-10.2071758842489,-0.480555305621476,24.3165514465686,21.3702210960321,14.9328527486195,6.43736834741263
3510,-1.58748290221973,-3.87807915887225,-9.90324606929325,-0.466300039736022,23.5923650738931,20.7894079176838,15.0629172760525,5.72649064163126
3540,-1.53495735714255,-3.14860996776571,-9.25055981445859,-0.434051879824676,22.0412698365848,19.2890061432901,15.2548746167322,4.03413152655793
3570,-1.62422956477223,-2.52504871711899,-8.70868796156883,-0.400737408020732,20.7698763838702,17.7111459919915,15.4590981111246,2.25204788086688
3600,-1.7641308155434,-2.19472024824628,-8.44692080109652,-0.383656231562614,20.1581614238348,16.7069749638828,15.6305013821256,1.07647358175716
3630,-1.65743130525521,-1.41250561595409,-7.70846524567569,-0.341831043346052,18.4165855058241,15.1275848510512,15.739899074304,-0.612314223252821
3660,-1.54579553636693,-0.264187468220975,-6.57817115152678,-0.330792415113154,15.6184468410341,12.5809390378996,15.7849592082645,-3.20402017036486
3690,-2.00066315127351,-0.683068681456546,-6.98819415718663,-0.330500871230184,16.6442332148911,12.4688275147828,15.7628136893252,-3.29398617454239
3720,-1.86696536864688,-0.634579519146882,-6.89561356496136,-0.330012771517927,16.4140019836086,12.5716204907862,15.6525851145362,-3.08096462374999
3750,-2.33316952670854,-2.31166093261942,-8.50278396277642,-0.387854186554986,20.2873244405536,15.4240360901697,15.4778075753925,-0.0537714852228399
3780,-2.18230580287005,-3.62297101407341,-9.73687240410657,-0.45899958667094,23.1946820435891,18.8864165030913,15.2847534750829,3.60166302800836
3810,-1.88873139809539,-4.24364005971679,-10.3002421111532,-0.485525879684602,24.5367905786715,21.0287767826445,15.141505128591,5.8872716540535
3840,-1.6125270662862,-4.12139414445956,-10.168040539458,-0.478579307884105,24.2236530789346,21.3887836829294,15.116615987496,6.27216769543342
3870,-1.48903595345747,-3.55660586775919,-9.64321613747063,-0.45460110291515,22.9715375863887,20.3854504600329,15.2165256742786,5.16892478575426
3900,-1.49024468768362,-2.81691759638078,-8.9749469261623,-0.418867107887653,21.3901995456866,18.7117555961967,15.3950733244538,3.31668227174293
3930,-1.59317150682216,-2.21177863524452,-8.44692080109652,-0.383656231562614,20.1581614238348,17.1343732356859,15.58785541463,1.54651782105592
3960,-1.8854476911758,-2.3955254989738,-8.69206347706516,-0.399701238512801,20.7309055963809,17.0165394647234,15.7413449452284,1.27519451949504
3990,-1.47290755895502,-1.08027290616962,-7.41176160561722,-0.336185086692714,17.6889412973113,14.8471351166555,15.828721748619,-0.98158663196347
4020,-1.58416003024719,-0.221495535089192,-6.56749435029155,-0.330780729980928,15.5917840507766,12.4583358001109,15.8649970380059,-3.40666123789504
4050,-1.90158399241767,-0.412972661064826,-6.74923754049647,-0.329174687144514,16.0501571333799,12.119133870197,15.8406621985791,-3.72152832838205
4080,-1.9796821701526,-0.860450853093997,-7.15098854995216,-0.332660198332746,17.0458208790485,12.9282659494989,15.7263442421454,-2.79807829264653
4110,-2.38820880643285,-2.79399935418041,-9.01228481285833,-0.420995847908551,21.4782224123745,16.5601900160637,15.5457136466948,1.01447636936891
4140,-2.08815422043476,-3.90879814201852,-10.0508281891522,-0.472781482736538,23.945116766039,19.9066849217935,15.3550751178341,4.55160980395945
4170,-1.72799344468081,-4.11158761801485,-10.2071758842489,-0.480555305621476,24.3165514465686,21.1979560989203,15.2389706655852,5.95898543333508
4200,-1.57665203146812,-3.948120687779,-10.0508281891522,-0.472781482736538,23.945116766039,21.1854403942101,15.2567687534329,5.92867164077717
4230,-1.53716285146817,-3.55707641486033,-9.71259114979353,-0.457859239030544,23.1368297769075,20.4385707458134,15.388786837333,5.04978390848039
4260,-1.63285789313319,-3.28466136109767,-9.51594049580571,-0.448767550032048,22.6679323644342,19.7077065066813,15.5781978367701,4.12950866991122
4290,-1.62064448815156,-2.74051011174472,-9.0496226995544,-0.423124587929466,21.5662452790623,18.5724455285071,15.7727814695242,2.79966405898293
4320,-1.8115746576119,-2.68619759001578,-9.06319965628678,-0.423894243016128,21.5982635331766,18.1290624966872,15.9425051656775,2.18655733100975
4350,-1.37275209647835,-1.05423493072663,-7.48213371611527,-0.337582720527864,17.8613774889685,15.2734540490923,16.0697469634716,-0.79629291437931
4380,-1.6379052287034,-0.353762846898117,-6.81525473815516,-0.329554109205495,16.2142515723742,12.9433737736294,16.1537297281426,-3.21035595451325
4410,-1.78995469702612,-0.0727252330931609,-6.5381331468946,-0.330748595867291,15.5184613775683,11.8704461246712,16.1635197845036,-4.29307365983241
4440,-1.95333308608424,-0.35191693918972,-6.77946729748348,-0.329327452853593,16.1253496115747,12.0653355284981,16.0688758957344,-4.00354036723626
4470,-2.32717929544393,-1.98276039354201,-8.33862258879361,-0.375586370466634,19.9075905458174,15.0286082333742,15.889655488129,-0.86104725475475
4500,-2.29581969400302,-3.69698035877542,-9.96631356063666,-0.469055971236068,23.7431439735015,19.1762346665841,15.6733330046531,3.50290166193098
4530,-1.8034583208176,-4.04514995162764,-10.2465075778582,-0.482635662995909,24.4096797871558,21.1076231426016,15.5033940655765,5.60422907702506
4560,-1.62651958566827,-4.05053230571987,-10.2357606711993,-0.48205761965818,24.3842576288527,21.5231027138275,15.4630709136985,6.06003180012895
4590,-1.54643573400555,-3.76441064130031,-9.98744221776555,-0.469987349111193,23.7936371716359,21.1025162094,15.5575789411631,5.54493726823694
4620,-1.54304464623121,-3.27411439308981,-9.56750509581529,-0.451126395304354,22.7909467512773,20.0611511239602,15.7334767568137,4.32767436714653
4650,-1.61251907909338,-2.78758856833418,-9.16159617782154,-0.429120774949925,21.831188507179,18.8726927468204,15.9350190237184,2.937673723102
4680,-1.69719222360389,-2.38520417501877,-8.83264193012913,-0.409148645598977,21.0587332113254,17.8386242663131,16.1185943877759,1.72002987853717
4710,-1.38334517531001,-0.818105172330293,-7.32109766150525,-0.334571835097971,17.4663145660182,14.8443812154881,16.2574812229374,-1.41310000744927
4740,-1.60251486066262,0.0145788193653766,-6.52211134964426,-0.330711485393164,15.4784996606277,12.2989912224541,16.3417254225241,-4.04273420007
4770,-2.12301549564103,-0.818115092050274,-7.35315022291907,-0.335046202671913,17.5452600506179,13.0753368181951,16.337587827172,-3.26225100897693
4800,-1.69399320593524,-0.178515988396475,-6.66631270542628,-0.330448649140802,15.8396601407137,12.4307987487276,16.2194917925745,-3.78869304384691
4830,-1.95526302701816,-0.683194734405683,-7.09962967760032,-0.332140363005431,16.9187232864872,12.8609166264554,16.0410873579866,-3.18017073153119
4860,-2.45940982259756,-2.99612667295656,-9.33330158247812,-0.438807966133579,22.2362340408614,17.1847293997014,15.8429372738039,1.34179212589747
4890,-2.02501448649928,-4.00297571960564,-10.2608367867369,-0.483406387446246,24.4435759982267,20.5895557505941,15.6446526678282,4.94490308276585
4920,-1.6002669789836,-3.87680064211412,-10.0897698498762,-0.474627312409425,24.0378563436669,21.2237571772315,15.5324230194052,5.69133415782633
4950,-1.48799818998176,-3.47903385974356,-9.70565364856124,-0.457533425419004,23.1203005578556,20.5441386464487,15.5665494720442,4.97758917440452
4980,-1.50941995234948,-3.01165680145528,-9.29537827213584,-0.436628093242001,22.1468754472346,19.4648957994659,15.7093036767014,3.7555921227645
5010,-1.59728867340746,-2.61267605600398,-8.9681582194903,-0.418480064247491,21.374195388107,18.4271738652071,15.8887054087158,2.53846845649128
5040,-1.57312616288596,-1.9375403230032,-8.35823672803788,-0.37701104218136,19.9530642146413,16.9627764128798,16.0517410125867,0.91103540029314
5070,-1.5396701889499,-1.05706706854946,-7.52618332191318,-0.338510240672868,17.9691827031008,14.9662828324082,16.1727906334093,-1.20650780100108
5100,-1.51357370748992,-0.0331363166543985,-6.52745540345972,-0.330734113195663,15.4918032256601,12.5347042399245,16.2357977170133,-3.70109347708876
5130,-2.0034967364362,-0.636805624400485,-7.12531051582048,-0.332404835538008,16.9822642007062,12.8045344484607,16.22126222855,-3.41672778008933
5160,-1.70733763245189,-0.211077835727891,-6.65561272670753,-0.330613031333875,15.8124992384341,12.3706877356391,16.1113372274491,-3.74064949180995
5190,-1.92940270091412,-0.743165933554836,-7.11960428601344,-0.332348088250296,16.9681404944078,12.9755039627483,15.9410958811465,-2.96559191839823
